stop_id,stop_code,stop_name,stop_lat,stop_lon,latlng
3753,3753,9510 Menchaca/Monarch,30.176806,-97.822278,"30.176806,-97.822278"
3754,3754,9700 Menchaca/Slaughter,30.175459000000004,-97.822734,"30.175459000000004,-97.822734"
3757,3757,7901 S 1st/Dittmar,30.183697,-97.79269000000001,"30.183697,-97.79269000000001"
3763,3763,7200 S 1st/Prince Valiant,30.191739000000002,-97.790498,"30.191739000000002,-97.790498"
3764,3764,8318 S 1st/Great Britain,30.179602000000003,-97.79606,"30.179602000000003,-97.79606"
3766,3766,818 Slaughter/Palace,30.174142,-97.80635799999999,"30.174142,-97.80635799999999"
3767,3767,815 Slaughter/Palace,30.173859000000004,-97.80599699999999,"30.173859000000004,-97.80599699999999"
3768,3768,8515 S 1st/Hyde Park,30.176671000000002,-97.79769399999999,"30.176671000000002,-97.79769399999999"
3769,3769,8313 S 1st/Great Britain,30.179634999999998,-97.795803,"30.179634999999998,-97.795803"
3770,3770,7201 S 1st/Prince Valiant,30.191724,-97.790325,"30.191724,-97.790325"
3772,3772,7300 Menchaca/Matthews,30.198694,-97.808351,"30.198694,-97.808351"
3773,3773,7504 Menchaca/Lear,30.196326000000003,-97.80986,"30.196326000000003,-97.80986"
3774,3774,7800 Menchaca/Beauregard,30.193853999999998,-97.811433,"30.193853999999998,-97.811433"
3775,3775,8200 Menchaca/Shiloh,30.190828000000003,-97.813363,"30.190828000000003,-97.813363"
3776,3776,9304 Menchaca/Sedgemoor,30.179515000000002,-97.820578,"30.179515000000002,-97.820578"
3777,3777,9303 Menchaca/Sedgemoor,30.179446000000002,-97.82024200000001,"30.179446000000002,-97.82024200000001"
3778,3778,8125 Menchaca/Breyfogle,30.191575,-97.812505,"30.191575,-97.812505"
3779,3779,Menchaca/Keilbar,30.195119000000002,-97.810248,"30.195119000000002,-97.810248"
3795,3795,Research/Jamestown,30.355308,-97.714862,"30.355308,-97.714862"
3796,3796,Research/Clearfield,30.357315999999997,-97.715514,"30.357315999999997,-97.715514"
3797,3797,8523 Research/Fairfield,30.359988,-97.716313,"30.359988,-97.716313"
3798,3798,8601 Research/Ohlen,30.362273,-97.716941,"30.362273,-97.716941"
3799,3799,Research/Northgate,30.368858000000003,-97.718513,"30.368858000000003,-97.718513"
3800,3800,Research/Metric,30.371864000000002,-97.72255799999999,"30.371864000000002,-97.72255799999999"
3804,3804,10201 Jollyville/Great Hills,30.395978000000003,-97.749877,"30.395978000000003,-97.749877"
3806,3806,4815 Braker/Jollyville,30.400576,-97.748014,"30.400576,-97.748014"
3809,3809,11215 Research/Balcones Woods,30.408812,-97.744632,"30.408812,-97.744632"
3810,3810,11411 Research/Windriver Apts,30.412532000000002,-97.745139,"30.412532000000002,-97.745139"
3811,3811,11689 Research/Duval,30.417953000000004,-97.746152,"30.417953000000004,-97.746152"
3812,3812,Research/Riata Apts,30.427020000000002,-97.75386999999999,"30.427020000000002,-97.75386999999999"
3813,3813,12550 Research/Oak Knoll,30.43024,-97.76044,"30.43024,-97.76044"
3818,3818,10409 Lake Creek/Mellow Meadows,30.46064,-97.79704,"30.46064,-97.79704"
3820,3820,11101 Lakeline Mall/Pecan Park,30.472089,-97.801043,"30.472089,-97.801043"
3823,3823,10204 Lake Creek/Pecan Park,30.462436999999998,-97.792001,"30.462436999999998,-97.792001"
3824,3824,10323 Lake Creek/US 183,30.46091,-97.79649,"30.46091,-97.79649"
3829,3829,Research Blvd/Barrington,30.432985,-97.768027,"30.432985,-97.768027"
3830,3830,12574 Research/Jollyville,30.429237,-97.760501,"30.429237,-97.760501"
3831,3831,11700 Research/Duval,30.419990000000002,-97.74757199999999,"30.419990000000002,-97.74757199999999"
3832,3832,11590 Research/Thunder Creek,30.414920000000002,-97.746612,"30.414920000000002,-97.746612"
3833,3833,11100 Research/Balcones Woods,30.406858000000003,-97.745727,"30.406858000000003,-97.745727"
3834,3834,Braker/Research NW Corner,30.400813,-97.74724,"30.400813,-97.74724"
3837,3837,10051 Great Hills/Research (Target),30.393337,-97.743545,"30.393337,-97.743545"
3838,3838,10001 Capital of Texas/Stonelake,30.390475,-97.73889399999999,"30.390475,-97.73889399999999"
3839,3839,Research/Ohlen,30.364075,-97.718149,"30.364075,-97.718149"
3840,3840,8500 Research/Fairfield,30.359634999999997,-97.716748,"30.359634999999997,-97.716748"
3843,3843,924 41st/IH 35,30.298908,-97.720539,"30.298908,-97.720539"
3846,3846,Riverside/Congress FS,30.256196000000003,-97.746021,"30.256196000000003,-97.746021"
3847,3847,205 Riverside/Congress,30.254846,-97.744793,"30.254846,-97.744793"
3852,3852,Melrose Place Apt,30.237369,-97.7135,"30.237369,-97.7135"
3887,3887,Convict Hill/Latta/Brush Country,30.216888,-97.846068,"30.216888,-97.846068"
3895,3895,Braker/Lamar NE Corner,30.381776000000002,-97.685877,"30.381776000000002,-97.685877"
3900,3900,12001 Amhearst/Duval,30.412315999999997,-97.72152700000001,"30.412315999999997,-97.72152700000001"
3901,3901,Salt Springs/Tara,30.163611,-97.742899,"30.163611,-97.742899"
3924,3924,Barton Creek Mall (Sears),30.256415000000004,-97.80931,"30.256415000000004,-97.80931"
3931,3931,Walmart Norwood,30.339404,-97.690619,"30.339404,-97.690619"
3932,3932,2215 Rosewood/Chestnut,30.27025,-97.71522,"30.27025,-97.71522"
3955,3955,Dean Keeton/Speedway,30.289286999999998,-97.73607,"30.289286999999998,-97.73607"
3974,3974,Travis County Precinct 4,30.19557,-97.693747,"30.19557,-97.693747"
4007,4007,Lavaca/9th,30.271378000000002,-97.74411500000001,"30.271378000000002,-97.74411500000001"
4024,4024,504 Riverside/Newning,30.253004999999998,-97.74294499999999,"30.253004999999998,-97.74294499999999"
4026,4026,Soco Station (NB),30.248772,-97.749826,"30.248772,-97.749826"
4029,4029,Soco Station (SB),30.248134000000004,-97.750367,"30.248134000000004,-97.750367"
4039,4039,Oltorf Station (NB),30.239554,-97.752826,"30.239554,-97.752826"
4040,4040,Oltorf/Congress,30.237921000000004,-97.752284,"30.237921000000004,-97.752284"
4044,4044,121 Oltorf/Euclid (HEB),30.239387,-97.754655,"30.239387,-97.754655"
4046,4046,Oltorf Station (SB),30.238013,-97.75438299999999,"30.238013,-97.75438299999999"
4065,4065,1311 S 1st/Elizabeth,30.250973,-97.754463,"30.250973,-97.754463"
4069,4069,Barton Springs/Lamar,30.260536,-97.75739200000001,"30.260536,-97.75739200000001"
4070,4070,Barton Springs Station (SB),30.260070000000002,-97.75895200000001,"30.260070000000002,-97.75895200000001"
4071,4071,615 Lamar/Bluff,30.258834999999998,-97.758983,"30.258834999999998,-97.758983"
4072,4072,1901 Lamar/Mary,30.24956,-97.76700100000001,"30.24956,-97.76700100000001"
4078,4078,1501 Barton Springs/Jessie,30.261415999999997,-97.76013,"30.261415999999997,-97.76013"
4079,4079,Barton Springs (Zilker Park),30.266126,-97.768413,"30.266126,-97.768413"
4080,4080,2221 Barton Springs (Zilker),30.267964000000003,-97.772453,"30.267964000000003,-97.772453"
4081,4081,Barton Springs/Zilker,30.265878999999998,-97.767853,"30.265878999999998,-97.767853"
4082,4082,220 Lamar/B R Reynolds,30.268227000000003,-97.755652,"30.268227000000003,-97.755652"
4083,4083,219 Lamar/Sandra Muraida,30.268224,-97.755414,"30.268224,-97.755414"
4084,4084,600 Lamar/6th,30.272037,-97.753855,"30.272037,-97.753855"
4086,4086,5th/West Lynn,30.273605,-97.76324100000001,"30.273605,-97.76324100000001"
4088,4088,1000 Lamar/10th,30.275103,-97.752332,"30.275103,-97.752332"
4089,4089,1117 Lamar/12th,30.276740999999998,-97.751339,"30.276740999999998,-97.751339"
4090,4090,1200 Lamar/12th,30.276963000000002,-97.751452,"30.276963000000002,-97.751452"
4096,4096,27th/Whitis,30.292003,-97.740219,"30.292003,-97.740219"
4113,4113,Speedway/44th,30.308090999999997,-97.72868100000001,"30.308090999999997,-97.72868100000001"
4114,4114,Speedway/38th,30.299792,-97.734149,"30.299792,-97.734149"
4115,4115,3201 Speedway/33rd,30.297220000000003,-97.73558100000001,"30.297220000000003,-97.73558100000001"
4116,4116,31st/Grooms,30.294365999999997,-97.73586800000001,"30.294365999999997,-97.73586800000001"
4117,4117,31st/Walling,30.294287,-97.73558100000001,"30.294287,-97.73558100000001"
4120,4120,22nd/Pearl,30.285285,-97.746666,"30.285285,-97.746666"
4121,4121,San Gabriel/25 1/2,30.29005,-97.747693,"30.29005,-97.747693"
4122,4122,26th/Rio Grande,30.290696,-97.744249,"30.290696,-97.744249"
4123,4123,26th/Pearl,30.29086,-97.746437,"30.29086,-97.746437"
4125,4125,3004 Lamar/30th Half,30.299542,-97.746769,"30.299542,-97.746769"
4128,4128,3913 Medical/39th Half,30.307741999999998,-97.742786,"30.307741999999998,-97.742786"
4129,4129,Medical/42nd,30.311491999999998,-97.742464,"30.311491999999998,-97.742464"
4133,4133,3617 Bull Creek/Jefferson,30.309849,-97.75104300000001,"30.309849,-97.75104300000001"
4134,4134,1951 San Jacinto/Trinity,30.280390999999998,-97.733979,"30.280390999999998,-97.733979"
4135,4135,2001 San Jacinto/20th,30.281645,-97.733191,"30.281645,-97.733191"
4143,4143,Robert Dedman/Trinity,30.287351,-97.730075,"30.287351,-97.730075"
4144,4144,Red River/Dean Keeton,30.28758,-97.72652,"30.28758,-97.72652"
4147,4147,3409 Red River/Harris,30.293112,-97.725448,"30.293112,-97.725448"
4150,4150,4510 Duval/45th,30.307337,-97.724462,"30.307337,-97.724462"
4152,4152,3508 Duval/38th,30.298182,-97.730215,"30.298182,-97.730215"
4153,4153,2400 Lamar/24th,30.288718,-97.752825,"30.288718,-97.752825"
4154,4154,2327 Lamar/24th,30.288404999999997,-97.752709,"30.288404999999997,-97.752709"
4155,4155,1900 Lamar/Martin Luther King,30.283673999999998,-97.752333,"30.283673999999998,-97.752333"
4156,4156,1801 Lamar/Martin Luther King,30.283337,-97.751717,"30.283337,-97.751717"
4157,4157,2206 Enfield/Meriden,30.287547999999997,-97.766813,"30.287547999999997,-97.766813"
4158,4158,2207 Enfield/Kent,30.287409999999998,-97.76683,"30.287409999999998,-97.76683"
4162,4162,2531 Lake Austin/Dumas,30.279378,-97.774279,"30.279378,-97.774279"
4166,4166,Mopac/Nature Center,30.269505,-97.776342,"30.269505,-97.776342"
4167,4167,Mopac/Zilker,30.268571,-97.776574,"30.268571,-97.776574"
4170,4170,Rosewood/Leona,30.269427,-97.72125,"30.269427,-97.72125"
4171,4171,Rosewood/Salina,30.269475,-97.720098,"30.269475,-97.720098"
4172,4172,Rosewood/Chicon,30.269697999999998,-97.719604,"30.269697999999998,-97.719604"
4173,4173,1321 12th/Angelina,30.272878000000002,-97.725052,"30.272878000000002,-97.725052"
4175,4175,700 Cesar Chavez/Red River,30.261584999999997,-97.737717,"30.261584999999997,-97.737717"
4181,4181,7th/Northwestern,30.261408000000003,-97.716495,"30.261408000000003,-97.716495"
4182,4182,Comal/Manor,30.282691999999997,-97.726034,"30.282691999999997,-97.726034"
4183,4183,1255 Martin Luther King/IH 35,30.278682,-97.72723,"30.278682,-97.72723"
4184,4184,Comal/21st,30.280784000000004,-97.725615,"30.280784000000004,-97.725615"
4185,4185,Disch-Falk/Comal,30.280666999999998,-97.726905,"30.280666999999998,-97.726905"
4186,4186,Dean Keeton/Lafayette,30.284125,-97.721478,"30.284125,-97.721478"
4189,4189,Cherrywood/Manor,30.285131,-97.717815,"30.285131,-97.717815"
4190,4190,2604 Manor/Stafford,30.284989000000003,-97.715242,"30.284989000000003,-97.715242"
4191,4191,2201 Airport/Manor,30.285459999999997,-97.70572299999999,"30.285459999999997,-97.70572299999999"
4193,4193,Manor/Tillery,30.286884999999998,-97.703204,"30.286884999999998,-97.703204"
4195,4195,3205 Martin Luther King/Airport,30.282536999999998,-97.703456,"30.282536999999998,-97.703456"
4196,4196,3014 Martin Luther King/Airport,30.282553000000004,-97.70451800000001,"30.282553000000004,-97.70451800000001"
4200,4200,12th/Oak Grove,30.276207,-97.70414,"30.276207,-97.70414"
4202,4202,Burnet/47th,30.317747999999998,-97.740022,"30.317747999999998,-97.740022"
4204,4204,Allandale Station (SB),30.333765999999997,-97.740096,"30.333765999999997,-97.740096"
4207,4207,2401 S 5th/Oltorf,30.243472999999998,-97.76442,"30.243472999999998,-97.76442"
4208,4208,2406 S 5th/Oltorf,30.243364,-97.76459799999999,"30.243364,-97.76459799999999"
4209,4209,2006 S 5th/Brodie,30.246802000000002,-97.763104,"30.246802000000002,-97.763104"
4212,4212,4205 Victory/Ben White,30.232805,-97.7907,"30.232805,-97.7907"
4213,4213,4206 Victory/Ben White,30.232792,-97.79091700000001,"30.232792,-97.79091700000001"
4215,4215,2317 Panther/Victory,30.238133,-97.788756,"30.238133,-97.788756"
4216,4216,2300 Panther/Lamar,30.238521999999996,-97.789058,"30.238521999999996,-97.789058"
4218,4218,2555 Western Trails/Sagebrush,30.229457,-97.798807,"30.229457,-97.798807"
4219,4219,2700 Western Trails/Sagebrush,30.229104,-97.8005,"30.229104,-97.8005"
4220,4220,4631 West Gate/Western Trails,30.229915999999996,-97.800895,"30.229915999999996,-97.800895"
4223,4223,Stassney/Westgate,30.218687,-97.805931,"30.218687,-97.805931"
4224,4224,2000 Stassney/Menchaca,30.215730999999998,-97.797961,"30.215730999999998,-97.797961"
4225,4225,1821 Stassney/Menchaca,30.214594,-97.79633000000001,"30.214594,-97.79633000000001"
4226,4226,1820 Stassney/Menchaca,30.214938,-97.796432,"30.214938,-97.796432"
4227,4227,5501 Menchaca/Stassney,30.216254,-97.79678100000001,"30.216254,-97.79678100000001"
4228,4228,4711 Menchaca/Frontier,30.22403,-97.791983,"30.22403,-97.791983"
4229,4229,4611 Menchaca/Forest Hill,30.226246000000003,-97.790564,"30.226246000000003,-97.790564"
4230,4230,4413 Menchaca/Redd,30.228562,-97.78908100000001,"30.228562,-97.78908100000001"
4231,4231,Pack Saddle Pass/Ben White,30.231054999999998,-97.792199,"30.231054999999998,-97.792199"
4234,4234,Ann Richards School,30.235809999999997,-97.789879,"30.235809999999997,-97.789879"
4235,4235,2020 Ben White/Menchaca,30.230638,-97.788524,"30.230638,-97.788524"
4236,4236,4029 Banister/Ben White,30.228599,-97.778699,"30.228599,-97.778699"
4267,4267,Congress/Dunlap,30.224429999999998,-97.763196,"30.224429999999998,-97.763196"
4268,4268,Congress/Ben White,30.224457,-97.76287099999999,"30.224457,-97.76287099999999"
4272,4272,4735 Congress/Sheraton,30.214378999999997,-97.76914599999999,"30.214378999999997,-97.76914599999999"
4273,4273,Congress/Wasson,30.212003000000003,-97.77068,"30.212003000000003,-97.77068"
4275,4275,118 Stassney/Congress,30.205325,-97.77542199999999,"30.205325,-97.77542199999999"
4276,4276,119 Stassney/Congress,30.205187,-97.775706,"30.205187,-97.775706"
4277,4277,720 Stassney/1st,30.208996999999997,-97.78236600000001,"30.208996999999997,-97.78236600000001"
4278,4278,1706 Stassney/Rose Hill,30.214017,-97.794515,"30.214017,-97.794515"
4283,4283,1400 Pleasant Valley/Lakeshore,30.240160999999997,-97.71876999999999,"30.240160999999997,-97.71876999999999"
4284,4284,1225 Pleasant Valley/Elmont,30.239813,-97.718786,"30.239813,-97.718786"
4285,4285,Elmont/Pleasant Valley,30.238125,-97.71834799999999,"30.238125,-97.71834799999999"
4286,4286,1600 Wickersham/Elmont,30.235821,-97.718624,"30.235821,-97.718624"
4288,4288,1820 Pleasant Valley (HEB),30.235235999999997,-97.72198,"30.235235999999997,-97.72198"
4290,4290,Oltorf/Burleson,30.231078000000004,-97.73530600000001,"30.231078000000004,-97.73530600000001"
4293,4293,2121 Burton/Oltorf,30.23152,-97.733408,"30.23152,-97.733408"
4295,4295,Willow Creek/Woodland,30.2331,-97.728953,"30.2331,-97.728953"
4296,4296,Oltorf/Burton,30.230285,-97.732372,"30.230285,-97.732372"
4298,4298,2316 Pleasant Valley/Sheringham,30.231184999999996,-97.72558199999999,"30.231184999999996,-97.72558199999999"
4299,4299,1900 Crossing Place/Riverside,30.232408000000003,-97.717232,"30.232408000000003,-97.717232"
4300,4300,1901 Crossing Place/Riverside,30.232153000000004,-97.717055,"30.232153000000004,-97.717055"
4301,4301,1501 Crossing Place/Faro,30.235015999999998,-97.714646,"30.235015999999998,-97.714646"
4302,4302,1500 Crossing Place/Faro,30.234887,-97.71506,"30.234887,-97.71506"
4306,4306,Montopolis/El Mirando,30.240245,-97.693567,"30.240245,-97.693567"
4310,4310,2821 Montopolis/Oltorf,30.215816999999998,-97.70926,"30.215816999999998,-97.70926"
4312,4312,6000 Oltorf/Montopolis,30.217714,-97.715542,"30.217714,-97.715542"
4313,4313,5301 Oltorf/Alvin Devane,30.219883000000003,-97.720359,"30.219883000000003,-97.720359"
4317,4317,4120 Freidrich/Woodward,30.213561,-97.745855,"30.213561,-97.745855"
4318,4318,Woodward/Ben White SW Corner,30.214640999999997,-97.744698,"30.214640999999997,-97.744698"
4323,4323,3300 Parker/Timber Ridge,30.22216,-97.742228,"30.22216,-97.742228"
4324,4324,3301 Parker/Timber Ridge,30.222918,-97.7421,"30.222918,-97.7421"
4325,4325,3004 Parker/Timber Ridge,30.224895,-97.742138,"30.224895,-97.742138"
4326,4326,ABIA Lower Level,30.202744,-97.665653,"30.202744,-97.665653"
4331,4331,1715 Stassney/IH 35,30.197198999999998,-97.761558,"30.197198999999998,-97.761558"
4335,4335,2523 Stassney/Chaparral,30.193724,-97.747107,"30.193724,-97.747107"
4342,4342,Pleasant Valley/Creek Bend,30.18276,-97.745408,"30.18276,-97.745408"
4345,4345,1700 William Cannon/Bluff Springs,30.189202,-97.767485,"30.189202,-97.767485"
4348,4348,2015 William Cannon/Elm Creek,30.187471000000002,-97.762532,"30.187471000000002,-97.762532"
4349,4349,2283 William Cannon/Stoneleigh,30.1864,-97.759149,"30.1864,-97.759149"
4350,4350,2300 William Cannon/Stoneleigh,30.186484999999998,-97.758728,"30.186484999999998,-97.758728"
4351,4351,William Cannon/Branchwood,30.183639000000003,-97.75447700000001,"30.183639000000003,-97.75447700000001"
4352,4352,William Cannon/Rockridge,30.184074,-97.754703,"30.184074,-97.754703"
4353,4353,4812 William Cannon/Meadow Lake,30.181192,-97.75050999999999,"30.181192,-97.75050999999999"
4354,4354,2114 Blue Meadow/Blue Dawn,30.181729999999998,-97.764323,"30.181729999999998,-97.764323"
4355,4355,2203 Blue Meadow/Blue Dawn,30.181534999999997,-97.76431,"30.181534999999997,-97.76431"
4357,4357,7200 Salt Springs/Orleans,30.168547999999998,-97.739677,"30.168547999999998,-97.739677"
4359,4359,Salt Springs/Asa,30.16528,-97.741884,"30.16528,-97.741884"
4361,4361,Salt Springs/Orange Blossom,30.166767,-97.740756,"30.166767,-97.740756"
4362,4362,812 Stassney/IH 35,30.200390000000002,-97.76639399999999,"30.200390000000002,-97.76639399999999"
4363,4363,811 Stassney/Mira,30.200052000000003,-97.76666800000001,"30.200052000000003,-97.76666800000001"
4364,4364,Stassney/Mira,30.202351,-97.770825,"30.202351,-97.770825"
4365,4365,407 Stassney/Congress,30.202766999999998,-97.77176899999999,"30.202766999999998,-97.77176899999999"
4381,4381,6610 Congress/Eberhart,30.194215000000003,-97.778449,"30.194215000000003,-97.778449"
4382,4382,Pleasant Hill Station (NB),30.194535,-97.778085,"30.194535,-97.778085"
4384,4384,William Cannon/Skynook,30.193478999999996,-97.780305,"30.193478999999996,-97.780305"
4393,4393,609 Stassney/1st,30.208097,-97.781018,"30.208097,-97.781018"
4394,4394,5802 South 1st/Stassney,30.205367,-97.78315,"30.205367,-97.78315"
4397,4397,6800 S 1st/William Cannon,30.196414,-97.788391,"30.196414,-97.788391"
4398,4398,William Cannon/Bill Hughes,30.196488000000002,-97.786118,"30.196488000000002,-97.786118"
4403,4403,8600 S 1st/Hyde Park,30.176287,-97.79814,"30.176287,-97.79814"
4404,4404,8905 S 1st/Slaughter,30.173403000000004,-97.798751,"30.173403000000004,-97.798751"
4411,4411,Slaughter/Menchaca,30.17359,-97.822771,"30.17359,-97.822771"
4412,4412,Slaughter/Riddle,30.173945,-97.827352,"30.173945,-97.827352"
4414,4414,8700 Menchaca/Davis,30.185353999999997,-97.816843,"30.185353999999997,-97.816843"
4415,4415,8509 Menchaca/Dittmar,30.186653999999997,-97.815648,"30.186653999999997,-97.815648"
4424,4424,William Cannon/Whispering Oaks,30.203663,-97.809228,"30.203663,-97.809228"
4426,4426,7317 Menchaca/Gaines Mill,30.197956,-97.808456,"30.197956,-97.808456"
4427,4427,6110 West Gate/Luton,30.215531,-97.813866,"30.215531,-97.813866"
4428,4428,William Cannon/Deaton Hill,30.207901,-97.817777,"30.207901,-97.817777"
4429,4429,2616 William Cannon/West Gate,30.207075,-97.81479,"30.207075,-97.81479"
4430,4430,6900 West Gate/William Cannon,30.206182000000002,-97.816037,"30.206182000000002,-97.816037"
4431,4431,8300 West Gate/Siskin,30.196016999999998,-97.82923000000001,"30.196016999999998,-97.82923000000001"
4433,4433,Curlew/Kentish Drive,30.187172999999998,-97.829818,"30.187172999999998,-97.829818"
4434,4434,Curlew/Monarch,30.180090999999997,-97.83335799999999,"30.180090999999997,-97.83335799999999"
4435,4435,Eskew/Brodie,30.203390000000002,-97.837717,"30.203390000000002,-97.837717"
4436,4436,3101 William Cannon/Ranch,30.209995000000003,-97.822172,"30.209995000000003,-97.822172"
4437,4437,3100 William Cannon/Ranch,30.210328999999998,-97.82227900000001,"30.210328999999998,-97.82227900000001"
4441,4441,Copano/Clarno,30.211939,-97.84982,"30.211939,-97.84982"
4442,4442,Latta/Islander,30.215678999999998,-97.84907700000001,"30.215678999999998,-97.84907700000001"
4444,4444,4922 Convict Hill/Flaming Oak,30.217987,-97.852494,"30.217987,-97.852494"
4445,4445,4923 Convict Hill/Flaming Oak,30.217965999999997,-97.852755,"30.217965999999997,-97.852755"
4446,4446,5125 Convict Hill/Woodcreek,30.218895,-97.854694,"30.218895,-97.854694"
4447,4447,Convict Hill/Woodcreek,30.219087,-97.854773,"30.219087,-97.854773"
4448,4448,6701 Silvermine/SH 71,30.245996,-97.88864699999999,"30.245996,-97.88864699999999"
4453,4453,8403 Red Willow/Smokey Hill,30.241590000000002,-97.894279,"30.241590000000002,-97.894279"
4454,4454,8310 Red Willow/Smokey Hill,30.241604,-97.89409,"30.241604,-97.89409"
4457,4457,8525 Red Willow/Bargamen,30.240953,-97.898066,"30.240953,-97.898066"
4458,4458,8530 Red Willow/Selway,30.240596000000004,-97.898425,"30.240596000000004,-97.898425"
4461,4461,Red Willow/Fenton,30.236772,-97.900898,"30.236772,-97.900898"
4462,4462,Fenton/Red Willow,30.236672,-97.900803,"30.236672,-97.900803"
4465,4465,10935 Lakeline Mall/US 183,30.473343,-97.797676,"30.473343,-97.797676"
4466,4466,Lakeline Mall/Lake Creek,30.474983,-97.794127,"30.474983,-97.794127"
4470,4470,4702 Lamar/Dudmar,30.233588,-97.809163,"30.233588,-97.809163"
4471,4471,4970 US 290/Brodie,30.233713,-97.819058,"30.233713,-97.819058"
4473,4473,6900 Scenic Brook/SH 71,30.237011,-97.878699,"30.237011,-97.878699"
4474,4474,6905 Scenic Brook/SH 71,30.236888,-97.878511,"30.236888,-97.878511"
4481,4481,Scenic Brook/Hanbridge,30.237524,-97.893567,"30.237524,-97.893567"
4482,4482,Scenic Brook/Kirkham,30.237721999999998,-97.892904,"30.237721999999998,-97.892904"
4485,4485,Scenic Brook/Banpass,30.235646000000003,-97.897868,"30.235646000000003,-97.897868"
4486,4486,Oak Hill Park and Ride,30.234439000000002,-97.862645,"30.234439000000002,-97.862645"
4488,4488,Mopac/Wallingwood,30.265766999999997,-97.78112800000001,"30.265766999999997,-97.78112800000001"
4489,4489,1300 Spyglass/Wallingwood,30.261146000000004,-97.78662299999999,"30.261146000000004,-97.78662299999999"
4490,4490,1788 Spyglass/Barton Skyway,30.259147,-97.79103,"30.259147,-97.79103"
4491,4491,Mopac/Barton Skyway,30.262083,-97.78957,"30.262083,-97.78957"
4492,4492,1010 Walsh Tarlton/Bee Caves,30.2736,-97.80122,"30.2736,-97.80122"
4493,4493,1007 Walsh Tarlton/Bee Caves,30.273889,-97.800812,"30.273889,-97.800812"
4494,4494,2701 Walsh Tarlton/Capital of Texas,30.258478000000004,-97.811286,"30.258478000000004,-97.811286"
4497,4497,4219 Bull Creek/Jackson,30.316743,-97.754711,"30.316743,-97.754711"
4498,4498,4701 Bull Creek/Perry,30.323119000000002,-97.75182,"30.323119000000002,-97.75182"
4509,4509,820 Koenig/Lamar,30.326578,-97.726875,"30.326578,-97.726875"
4513,4513,Koenig/Guadalupe,30.323545000000003,-97.723626,"30.323545000000003,-97.723626"
4516,4516,4801 Guadalupe/46th,30.314726,-97.73035300000001,"30.314726,-97.73035300000001"
4518,4518,4903 Guadalupe/46th,30.316531,-97.72913,"30.316531,-97.72913"
4521,4521,4800 Sunshine (Criss Cole Rehab),30.317281,-97.735373,"30.317281,-97.735373"
4523,4523,Woodrow/Dartmouth,30.348038,-97.723558,"30.348038,-97.723558"
4524,4524,3607 Manor/Pershing,30.289421,-97.697681,"30.289421,-97.697681"
4528,4528,4316 Lamar/43rd,30.311348,-97.73919000000001,"30.311348,-97.73919000000001"
4529,4529,915 45th/Red River,30.304396999999998,-97.718869,"30.304396999999998,-97.718869"
4534,4534,961 Springdale/Govalle,30.264596,-97.696074,"30.264596,-97.696074"
4536,4536,Lamar/Meadowlark,30.351879999999998,-97.70748,"30.351879999999998,-97.70748"
4538,4538,8950 Lamar/Cooper,30.359247999999997,-97.69931600000001,"30.359247999999997,-97.69931600000001"
4539,4539,Rundberg/Lamar,30.362762,-97.69653000000001,"30.362762,-97.69653000000001"
4540,4540,Rundberg Station (SB),30.363669,-97.69684000000001,"30.363669,-97.69684000000001"
4541,4541,9717 Lamar/Rutland,30.366232,-97.695082,"30.366232,-97.695082"
4542,4542,9800 Lamar/Longspur,30.367568,-97.694603,"30.367568,-97.694603"
4543,4543,Masterson Station (NB),30.372083,-97.691817,"30.372083,-97.691817"
4545,4545,Lamar/Applegate,30.374485999999997,-97.690432,"30.374485999999997,-97.690432"
4548,4548,Chinatown Station (NB),30.379385,-97.68768299999999,"30.379385,-97.68768299999999"
4550,4550,Braker/Motheral,30.380984,-97.684984,"30.380984,-97.684984"
4551,4551,314 Braker/Hornsby,30.380222999999997,-97.683325,"30.380222999999997,-97.683325"
4553,4553,200 Braker/Oakwood,30.378569,-97.679983,"30.378569,-97.679983"
4554,4554,700 Braker/Pollyanna,30.377449,-97.67741099999999,"30.377449,-97.67741099999999"
4557,4557,Cameron/Cross Park,30.343606,-97.67883499999999,"30.343606,-97.67883499999999"
4568,4568,6205 Burnet/Romeria,30.337429999999998,-97.73931,"30.337429999999998,-97.73931"
4570,4570,Ohlen Station (NB),30.363467,-97.72878399999999,"30.363467,-97.72878399999999"
4571,4571,Burnet/Colfax,30.367565999999997,-97.727715,"30.367565999999997,-97.727715"
4572,4572,Crossroads Station (NB),30.370976000000002,-97.72681700000001,"30.370976000000002,-97.72681700000001"
4573,4573,Crossroads Station (SB),30.371234,-97.727017,"30.371234,-97.727017"
4574,4574,Ohlen Station (SB),30.363467,-97.72905,"30.363467,-97.72905"
4576,4576,Mesa/Paint Rock,30.366359999999997,-97.7611,"30.366359999999997,-97.7611"
4578,4578,Burnet/Twin Oaks,30.340324,-97.739058,"30.340324,-97.739058"
4579,4579,Burnet/Rockwood,30.367141999999998,-97.728061,"30.367141999999998,-97.728061"
4580,4580,Anderson/Gault,30.350302000000003,-97.71835899999999,"30.350302000000003,-97.71835899999999"
4581,4581,Airport/Shady,30.259748,-97.693656,"30.259748,-97.693656"
4586,4586,400 Martin Luther King/Trinity,30.279666,-97.734311,"30.279666,-97.734311"
